idx,db_id,question,gold_sql,hardness,din_sql_pred,din_sql_correct,dail_sql_pred,dail_sql_correct
604,tvshow,How many TV Channels use the English language?,"SELECT count(*) FROM TV_Channel WHERE LANGUAGE = ""English"";",easy,SELECT COUNT(*) FROM TV_Channel WHERE Language = 'English',True,SELECT COUNT(*) FROM TV_Channel WHERE Language = 'English',True
605,tvshow,List the language used least number of TV Channel. List language and number of TV Channel.,"SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;",hard,"SELECT Language, COUNT(*) AS num_channels FROM TV_Channel GROUP BY Language",False,"SELECT Language, COUNT(*) AS channel_count FROM TV_Channel GROUP BY Language ORDER BY channel_count ASC LIMIT 1",True
606,tvshow,What are the languages used by the least number of TV Channels and how many channels use it?,"SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;",hard,"SELECT Language, COUNT(*) as channel_count FROM TV_Channel GROUP BY Language HAVING COUNT(*) = ( SELECT MIN(channel_count) FROM ( SELECT COUNT(*) as channel_count FROM TV_Channel GROUP BY Language ) AS language_counts )",True,"SELECT Language, COUNT(*) as channel_count FROM TV_Channel GROUP BY Language HAVING COUNT(*) = ( SELECT MIN(channel_count) FROM ( SELECT COUNT(*) as channel_count FROM TV_Channel GROUP BY Language ) AS language_counts ) ORDER BY Language",True
607,tvshow,List each language and the number of TV Channels using it.,"SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE",medium,"SELECT Language, COUNT(*) FROM TV_Channel GROUP BY Language",True,"SELECT Language, COUNT(*) AS channel_count FROM TV_Channel GROUP BY Language",True
608,tvshow,"For each language, list the number of TV Channels that use it.","SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE",medium,"SELECT Language, COUNT(*) FROM TV_Channel GROUP BY Language",True,"SELECT Language, COUNT(*) AS channel_count FROM TV_Channel GROUP BY Language",True
609,tvshow,"What is the TV Channel that shows the cartoon ""The Rise of the Blue Beetle!""? List the TV Channel's series name.","SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",medium,"select TV_Channel.series_name from TV_Channel where TV_Channel.id = Cartoon.Channel and Cartoon.Title = ""The Rise of the Blue Beetle!"" SQL: SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = 'The Rise of the Blue Beetle!'",False,"SELECT T2.series_name FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Title = ""The Rise of the Blue Beetle!""",True
610,tvshow,"What is the series name of the TV Channel that shows the cartoon ""The Rise of the Blue Beetle""?","SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",medium,SELECT T2.series_name FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Title = 'The Rise of the Blue Beetle',False,SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = 'The Rise of the Blue Beetle',False
611,tvshow,"List the title of all  Cartoons showed on TV Channel with series name ""Sky Radio"".","SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",medium,"select Cartoon.Title from Cartoon where Cartoon.Channel in (select TV_Channel.id from TV_Channel where TV_Channel.series_name = ""Sky Radio"") SQL: SELECT T1.Title FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T2.series_name = 'Sky Radio'",False,SELECT T1.Title FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T2.series_name = 'Sky Radio',True
612,tvshow,"What is the title of all the cartools that are on the TV Channel with the series name ""Sky Radio""?","SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",medium,"select Cartoon.Title from Cartoon where Cartoon.Channel in (select TV_Channel.id from TV_Channel where TV_Channel.series_name = ""Sky Radio"") SQL: SELECT T1.Title FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T2.series_name = 'Sky Radio'",False,SELECT T1.Title FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T2.series_name = 'Sky Radio',True
613,tvshow,List the Episode of all TV series sorted by rating.,SELECT Episode FROM TV_series ORDER BY rating,medium,SELECT Episode FROM TV_series ORDER BY Rating,True,SELECT Episode FROM TV_series ORDER BY Rating,True
614,tvshow,What are all of the episodes ordered by ratings?,SELECT Episode FROM TV_series ORDER BY rating,medium,SELECT Episode FROM TV_series ORDER BY Rating,True,SELECT Episode FROM TV_series ORDER BY Rating,True
615,tvshow,List top 3 highest Rating  TV series. List the TV series's Episode and Rating.,"SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;",medium,"SELECT Episode, Rating FROM TV_series ORDER BY Rating DESC LIMIT 3",True,"SELECT T2.Episode, T2.Rating FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel ORDER BY CAST(T2.Rating AS DECIMAL) DESC LIMIT 3",True
616,tvshow,What are 3 most highly rated episodes in the TV series table and what were those ratings?,"SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;",medium,"SELECT Episode, Rating FROM TV_series ORDER BY Rating DESC LIMIT 3",True,"SELECT Episode, Rating FROM TV_series ORDER BY Rating DESC LIMIT 3",True
617,tvshow,What is minimum and maximum share of TV series?,"SELECT max(SHARE) , min(SHARE) FROM TV_series;",easy,"SELECT MIN(Share), MAX(Share) FROM TV_series",False,"SELECT MIN(Share), MAX(Share) FROM TV_series",False
618,tvshow,What is the maximum and minimum share for the TV series?,"SELECT max(SHARE) , min(SHARE) FROM TV_series;",easy,"SELECT MAX(Share), MIN(Share) FROM TV_series",True,"SELECT MAX(Share), MIN(Share) FROM TV_series",True
619,tvshow,"What is the air date of TV series with Episode ""A Love of a Lifetime""?","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",easy,SELECT Air_Date FROM TV_series WHERE Episode = 'A Love of a Lifetime',True,SELECT Air_Date FROM TV_series WHERE Episode = 'A Love of a Lifetime',True
620,tvshow,"When did the episode ""A Love of a Lifetime"" air?","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",easy,SELECT Air_Date FROM TV_series WHERE Episode = 'A Love of a Lifetime',True,SELECT Air_Date FROM TV_series WHERE Episode = 'A Love of a Lifetime',True
621,tvshow,"What is Weekly Rank of TV series with Episode ""A Love of a Lifetime""?","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",easy,SELECT Weekly_Rank FROM TV_series WHERE Episode = 'A Love of a Lifetime',True,SELECT T1.Weekly_Rank FROM TV_series AS T1 WHERE T1.Episode = 'A Love of a Lifetime',True
622,tvshow,"What is the weekly rank for the episode ""A Love of a Lifetime""?","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",easy,SELECT T3.Weekly_Rank FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id JOIN TV_series AS T3 ON T3.Channel = T2.id WHERE T1.Title = 'A Love of a Lifetime',False,SELECT Weekly_Rank FROM TV_series WHERE Episode = 'A Love of a Lifetime',True
623,tvshow,"What is the TV Channel of TV series with Episode ""A Love of a Lifetime""? List the TV Channel's series name.","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",medium,SELECT T2.series_name FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Episode = 'A Love of a Lifetime',True,SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = 'A Love of a Lifetime',True
624,tvshow,"What is the name of the series that has the episode ""A Love of a Lifetime""?","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",medium,"select TV_Channel.series_name from TV_Channel where TV_series.Episode = ""A Love of a Lifetime"" SQL: SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = 'A Love of a Lifetime'",False,SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = 'A Love of a Lifetime',True
625,tvshow,"List the Episode of all  TV series showed on TV Channel with series name ""Sky Radio"".","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",medium,"select TV_series.Episode from TV_series where TV_series.Channel = TV_Channel.id and TV_Channel.series_name = ""Sky Radio"" SQL: SELECT T1.Episode FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T2.series_name = 'Sky Radio'",False,SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = 'Sky Radio',True
626,tvshow,"What is the episode for the TV series named ""Sky Radio""?","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",medium,SELECT T1.Episode FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T2.series_name = 'Sky Radio',True,"SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio""",True
627,tvshow,Find the number of cartoons directed by each of the listed directors.,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by",medium,"SELECT Directed_by, COUNT(*) FROM Cartoon GROUP BY Directed_by",False,"SELECT Directed_by, COUNT(*) AS number_of_cartoons FROM Cartoon GROUP BY Directed_by",False
628,tvshow,How many cartoons did each director create?,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by",medium,"SELECT Directed_by, COUNT(*) FROM Cartoon GROUP BY Directed_by",False,"SELECT Directed_by, COUNT(*) AS cartoon_count FROM Cartoon GROUP BY Directed_by",False
629,tvshow,Find the production code and channel of the most recently aired cartoon .,"select production_code ,  channel from cartoon order by original_air_date desc limit 1",medium,"SELECT Production_code, Channel FROM Cartoon ORDER BY Original_air_date DESC LIMIT 1",True,"SELECT production_code, channel FROM Cartoon ORDER BY original_air_date DESC LIMIT 1",True
630,tvshow,What is the produdction code and channel of the most recent cartoon ?,"select production_code ,  channel from cartoon order by original_air_date desc limit 1",medium,"SELECT Production_code, Channel FROM Cartoon ORDER BY Original_air_date DESC LIMIT 1",True,"SELECT production_code, channel FROM Cartoon ORDER BY original_air_date DESC LIMIT 1",True
631,tvshow,Find the package choice and series name of the TV channel that has high definition TV.,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",easy,"SELECT Package_Option, series_name FROM TV_Channel WHERE Hight_definition_TV = 'Yes'",False,"SELECT Package_Option, series_name FROM TV_Channel WHERE Hight_definition_TV = 'Yes'",False
632,tvshow,What are the package options and the name of the series for the TV Channel that supports high definition TV?,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",easy,"SELECT Package_Option, series_name FROM TV_Channel WHERE Hight_definition_TV = 'Yes'",False,"SELECT t1.Package_Option, t1.series_name FROM TV_Channel AS t1 WHERE t1.Hight_definition_TV = 'Yes'",False
633,tvshow,which countries' tv channels are playing some cartoon written by Todd Casey?,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',medium,select distinct TV_Channel.Country from TV_Channel join Cartoon on TV_Channel.id = Cartoon.Channel where Cartoon.Written_by = 'Todd Casey' SQL: SELECT DISTINCT T1.Country FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Written_by = 'Todd Casey',False,SELECT DISTINCT T1.Country FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Written_by = 'Todd Casey',True
634,tvshow,What are the countries that have cartoons on TV that were written by Todd Casey?,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',medium,select TV_Channel.Country from TV_Channel where Cartoon.Written_by = 'Todd Casey' and Cartoon.Channel = TV_Channel.id **SQL:** SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey',False,"SELECT DISTINCT T1.Country FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Written_by = ""Todd Casey""",True
635,tvshow,which countries' tv channels are not playing any cartoon written by Todd Casey?,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',hard,SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey',False,SELECT DISTINCT Country FROM TV_Channel WHERE id NOT IN ( SELECT DISTINCT Channel FROM Cartoon WHERE Written_by = 'Todd Casey' ),False
636,tvshow,What are the countries that are not playing cartoons written by Todd Casey?,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',hard,SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey',False,Select distinct `TV_Channel.Country` 2. **Get all countries from TV_Channel** - This is the full list of countries in the database,False
637,tvshow,Find the series name and country of the tv channel that is playing some cartoons directed by Ben Jones and Michael Chang?,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'",hard,"select TV_Channel.series_name , TV_Channel.Country from TV_Channel where Cartoon.Directed_by = ""Ben Jones"" or Cartoon.Directed_by = ""Michael Chang"" SQL: SELECT T1.series_name , T1.Country FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Directed_by = 'Ben Jones' OR T2.Directed_by = 'Michael Chang'",False,"SELECT DISTINCT T1.series_name, T1.Country FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Directed_by LIKE '%Ben Jones%' INTERSECT SELECT",False
